Id,SalePrice
1709,254337.6687125517
1710,202271.5241259648
1711,249208.3763266362
1712,263180.2868606906
1713,268406.980309267
1714,220532.7153275699
1715,215215.33015102684
1716,185518.1596044589
1717,178053.94975580802
1718,138640.31961255046
1719,195626.1698268973
1720,228346.58505955216
1721,173407.216616689
1722,124235.29641164452
1723,153551.45584880857
1724,207588.45905091806
1725,232958.53887693648
1726,180012.243372179
1727,160070.6182679395
1728,183669.36490657117
1729,164802.8410090931
1730,155316.49052859808
1731,125829.98430725152
1732,121153.88153925646
1733,124282.8339579356
1734,130588.00632960789
1735,138898.2478348876
1736,123077.29411732672
1737,338402.50468198926
1738,219589.38755463905
1739,226516.73679916112
1740,221549.51606234355
1741,190929.225592925
1742,178576.14427407508
1743,184329.0366973113
1744,311739.7356054374
1745,233097.78423928455
1746,186606.20509920723
1747,217990.54907242983
1748,207509.5541825189
1749,162946.39153502742
1750,138384.16707010116
1751,254176.82176615793
1752,119083.44844621846
1753,143224.9406498346
1754,191054.53314325016
1755,173474.71605920774
1756,124666.70697507424
1757,124359.18712704659
1758,150283.56209471164
1759,168133.53468777356
1760,166928.4666871493
1761,153968.8239837852
1762,165626.7925165043
1763,164000.23844099458
1764,115590.31956939443
1765,175505.3594578736
1766,162180.59167466595
1767,209445.22352601407
1768,146543.80018018177
1769,170106.5375773159
1770,141842.18960913128
1771,127738.97974893666
1772,140067.15782737976
1773,146573.7611573904
1774,135058.72365819593
1775,136088.6915732226
1776,125810.04476811539
1777,110665.96465730749
1778,145337.9846852304
1779,106838.11799740464
1780,177077.65701764933
1781,134399.04526236368
1782,97776.04240554257
1783,133804.38232122833
1784,95466.66140364337
1785,128434.954701222
1786,153113.3168180494
1787,150178.7218079511
1788,64298.24539767365
1789,102141.0054825678
1790,86463.54748139891
1791,165361.6204835992
1792,150259.94981535012
1793,118720.72281345875
1794,142167.39658943168
1795,136045.43092966563
1796,118098.24843174887
1797,130660.98698373212
1798,126207.8302183392
1799,114237.15468858415
1800,126610.16187491376
1801,127290.28875353855
1802,135690.00708442033
1803,144740.36208300022
1804,143987.2818663723
1805,137487.00428084095
1806,110465.91505914296
1807,133431.39664018352
1808,119133.86750540561
1809,111569.95193980311
1810,137213.4977078769
1811,90277.5369778164
1812,105059.06432104288
1813,119774.69627500013
1814,99778.89553686717
1815,62410.28460540753
1816,102152.22190864787
1817,112465.7755981794
1818,134005.6213783995
1819,114722.02153454955
1820,68292.87101947301
1821,102593.1764601621
1822,138558.3371445627
1823,60649.023934996585
1824,134564.53357453312
1825,132899.84856959985
1826,108088.1368242686
1827,106705.77829381962
1828,131621.40234121063
1829,113514.4600949179
1830,133496.94021870272
1831,133670.50631787718
1832,89806.20709704401
1833,131206.00786123486
1834,121277.44368199282
1835,141781.797822142
1836,121624.41879721795
1837,88926.77527791235
1838,139431.9008820847
1839,82816.64778615686
1840,179033.87234457568
1841,168390.62170553138
1842,86054.70891871284
1843,131977.788847645
1844,130892.20327845566
1845,141677.6182715601
1846,155714.16376734214
1847,162246.31674234488
1848,57457.75254657637
1849,109982.40455502275
1850,129551.93070577444
1851,168077.2148984854
1852,129912.05118174487
1853,139289.7568882341
1854,170385.66425704875
1855,137864.3375968142
1856,221483.3882962916
1857,166107.70862372936
1858,130413.7036778795
1859,118206.54381818233
1860,146166.38698215512
1861,116576.99016122684
1862,273817.5571156951
1863,263911.3247166877
1864,263911.3247166877
1865,329240.54609500227
1866,325112.5713505159
1867,211977.5301134922
1868,306681.2822809033
1869,194230.627287892
1870,224924.21081259148
1871,242574.33738859586
1872,170253.81313136907
1873,240861.1034086791
1874,136382.9469534893
1875,200005.11468617932
1876,183192.355723225
1877,205330.351212139
1878,196435.55867709938
1879,138836.15166632758
1880,133152.3423520292
1881,244008.08210242627
1882,255300.68592387665
1883,203116.1840740449
1884,221987.406050559
1885,254219.45115823083
1886,321345.2381792264
1887,202127.59755270756
1888,272590.33423822455
1889,157049.11166609408
1890,121423.63575259033
1891,130242.72408949726
1892,110698.12828922547
1893,136279.878869781
1894,128948.55117596581
1895,148447.90394360758
1896,138954.26283745377
1897,124746.01509002161
1898,101767.87351408921
1899,150640.92908190412
1900,116378.78989292883
1901,167675.75409362017
1902,144587.50440994336
1903,221684.17237263932
1904,139340.54706596714
1905,177086.047053599
1906,149260.76513844368
1907,201238.1936296972
1908,119310.1825756384
1909,124738.1167422086
1910,120788.19770831135
1911,197402.56948148966
1912,338391.25412914576
1913,132107.6039813494
1914,69853.04135345279
1915,353296.4759916905
1916,74204.75827050762
1917,257469.06617018298
1918,135780.8268644827
1919,159179.2426381854
1920,149672.35884230342
1921,421461.5404164048
1922,328253.88131975615
1923,203237.31003275042
1924,205187.2822330195
1925,207755.27717394568
1926,390419.73858840414
1927,140738.92323488393
1928,157411.06299334156
1929,125003.11322217669
1930,131430.51186810315
1931,145868.27233432615
1932,144433.0901426552
1933,176868.77757805848
1934,171375.37216479183
1935,176691.034996905
1936,189631.8026857414
1937,182731.21878947446
1938,172623.70392318693
1939,244195.82938146873
1940,188931.29019618116
1941,174410.05536923136
1942,183942.99267474795
1943,197548.58715399652
1944,335173.08806777745
1945,389765.9535796562
1946,153124.71536918377
1947,311701.18471053604
1948,172706.02872946227
1949,248209.9394583647
1950,173677.5869929923
1951,274396.3968677449
1952,237955.48371282325
1953,163449.20247771853
1954,193340.01709767582
1955,126921.3091652267
1956,274163.98118052975
1957,156238.74093907917
1958,321317.994998846
1959,140111.25259375887
1960,117267.5222928142
1961,124044.35829881756
1962,93855.25786940791
1963,102490.90755730004
1964,123712.39720334612
1965,149275.79466981982
1966,151219.22077629724
1967,273302.55833251594
1968,410378.3057198407
1969,391298.9227146679
1970,453527.68501262594
1971,411084.74885069847
1972,377926.91009932675
1973,239759.61690653648
1974,326950.85713865724
1975,431989.0232115714
1976,274471.47135007783
1977,348283.778843662
1978,338358.9527824186
1979,330951.9359471151
1980,194243.72068452905
1981,350579.83819359925
1982,211481.5894953186
1983,197856.3985023896
1984,155447.17877159404
1985,206989.86082437454
1986,240957.04044094268
1987,178698.81336268497
1988,179575.6867015427
1989,182798.80212432568
1990,213443.29561207228
1991,204756.7244227169
1992,213461.37621714693
1993,176949.0904206826
1994,231421.81789047385
1995,183420.56301408226
1996,265041.8843752348
1997,304400.2963807229
1998,347255.71766735404
1999,257953.26721452273
2000,312297.6253528333
2001,245842.79500567325
2002,243997.30892069984
2003,262170.54962204024
2004,253310.4306852871
2005,199200.2639123507
2006,207361.8889433275
2007,253514.85433186725
2008,211278.5368802944
2009,188679.8808379424
2010,186642.46720663813
2011,139066.3288422132
2012,176313.0758795971
2013,180561.15901984344
2014,184507.24921827926
2015,203959.7494307823
2016,190836.0482185438
2017,202145.40201486176
2018,131358.6234575965
2019,135489.22481741608
2020,119230.60730256689
2021,109956.45315324218
2022,170118.18503241215
2023,140739.91335044443
2024,243920.51104858483
2025,347417.7989032323
2026,175592.52208286166
2027,145994.78251754367
2028,142787.82892392512
2029,170646.18728587066
2030,275926.83012327366
2031,235680.55235184933
2032,257175.3845350394
2033,257521.63836915593
2034,168019.06067176408
2035,205097.92676857222
2036,176991.427374721
2037,179058.17225973227
2038,267475.32099115365
2039,202157.64423329616
2040,283110.97487740347
2041,274874.852935647
2042,187368.647146368
2043,158503.2854698588
2044,171809.09301132036
2045,215730.7100116813
2046,137661.7125046844
2047,150243.96395176693
2048,140039.00720845954
2049,134877.30613653947
2050,168234.56441620932
2051,105185.10239076037
2052,133722.05173995625
2053,144279.12210937933
2054,71550.26712271663
2055,147024.79674975187
2056,130377.90727995601
2057,122619.64959362836
2058,221262.64828902698
2059,137586.7341893696
2060,160523.31972891928
2061,168280.6465529099
2062,134377.480168723
2063,109263.9768949264
2064,146929.1471497166
2065,127078.50007699848
2066,170907.61735444592
2067,92565.96771759816
2068,138604.70722398662
2069,87741.32524720834
2070,112816.78592206138
2071,102116.49390983579
2072,126345.26420666583
2073,139606.79016370006
2074,187680.0542847957
2075,141172.93861362568
2076,127010.88092259155
2077,157063.08469746241
2078,133927.8390178532
2079,128091.62268985483
2080,112873.58353092242
2081,121589.30691579828
2082,131004.91478373019
2083,142324.63379827456
2084,109517.64474472534
2085,131330.06846236304
2086,121488.2136327224
2087,123042.01760293481
2088,108702.73716798425
2089,80692.56915531581
2090,130267.5089780764
2091,107345.06179707056
2092,120275.12288991301
2093,139099.31668938545
2094,127908.44971475322
2095,148770.32537645308
2096,87675.62675141954
2097,103249.92594482796
2098,145443.7482015171
2099,74518.37136915728
2100,80522.62135546563
2101,114418.70909290903
2102,129653.93952750572
2103,107753.05060310068
2104,135955.2265473593
2105,122654.40755953427
2106,55414.51259637349
2107,212074.75581068217
2108,122879.32385726002
2109,112752.88369191428
2110,127746.25358429356
2111,134326.19691023434
2112,143454.8106099003
2113,122064.03719423253
2114,84165.40704821014
2115,166441.290457562
2116,116503.28866233134
2117,140919.92652281743
2118,123288.61285854784
2119,104828.69058978985
2120,110263.55306276768
2121,112014.45602733587
2122,104530.24385164998
2123,91284.35239296242
2124,166264.04734463792
2125,122518.79492283752
2126,142249.54036915966
2127,134706.8964026623
2128,115863.2406348317
2129,96065.08010460321
2130,138744.80123439338
2131,137883.3067443376
2132,107473.30218719295
2133,122128.82697222012
2134,119725.75617446554
2135,104055.77108743016
2136,65814.60776555524
2137,131894.5585997973
2138,136302.82496605735
2139,147624.07975812643
2140,141256.61849323887
2141,136090.20650714342
2142,133764.42583568368
2143,137443.26233707624
2144,106529.83781424443
2145,134765.71720197928
2146,156795.10971067127
2147,145650.1120924138
2148,131125.43063209145
2149,134538.9989512728
2150,216217.91941053636
2151,120964.11402981008
2152,146620.54172166903
2153,168743.15213566998
2154,109978.76000366209
2155,147950.2145042873
2156,225123.55215715268
2157,240832.21593755131
2158,234798.17442145533
2159,194735.35507035442
2160,163266.55275324942
2161,239693.0235321576
2162,415412.4154216988
2163,369705.553592398
2164,230196.15090316586
2165,191486.72401540668
2166,141913.5169633651
2167,220836.85292887938
2168,194389.9633069053
2169,206791.59712117573
2170,228010.2141697594
2171,140204.42475572653
2172,134878.86866243082
2173,154659.5233045222
2174,231798.51914807834
2175,298324.85461844044
2176,319378.3255843263
2177,248171.61903610535
2178,220973.38764107175
2179,141665.08179638424
2180,198522.45339237005
2181,183824.79868488127
2182,214995.78006652332
2183,189825.37772539293
2184,133345.37610035518
2185,129310.23713368154
2186,142884.28759700648
2187,147634.47541437106
2188,157539.78567074993
2189,234006.63334563118
2190,83018.45478555626
2191,84983.68379125878
2192,96467.15723546254
2193,106752.89448828397
2194,103597.84570885246
2195,122361.47232792791
2196,107899.75851620882
2197,115970.53203458712
2198,154672.26433478724
2199,171992.25801717932
2200,126102.44160862791
2201,149459.8899595401
2202,210462.34920946608
2203,141963.79858211684
2204,186480.1558574508
2205,122860.29309126154
2206,145172.09994748337
2207,188441.59218346435
2208,248983.10588667123
2209,222761.14498088314
2210,122826.26213910266
2211,108810.05810749347
2212,114435.91493160785
2213,101555.23915879203
2214,110863.9442235962
2215,100686.94659998042
2216,145866.97132749512
2217,74967.03869486693
2218,82152.86252416801
2219,81855.1928208262
2220,68171.76594775064
2221,349981.2906393525
2222,303459.745154558
2223,286822.7060464551
2224,226150.54233320523
2225,124928.96319263498
2226,198456.9712929289
2227,209138.35849294165
2228,253922.39414287035
2229,237856.47855034517
2230,166108.76582014453
2231,216579.77050860185
2232,172619.5340777541
2233,176526.71073217626
2234,221815.26031348555
2235,216445.703504342
2236,270440.4030211207
2237,359822.84666742187
2238,200149.20708833274
2239,125013.5418231681
2240,159615.49548569683
2241,152747.47120547615
2242,128824.94656872732
2243,115351.69354438584
2244,100338.3646804273
2245,105854.85469801622
2246,142896.9493316684
2247,105410.91129671856
2248,123085.5654852228
2249,126050.62446127989
2250,133479.8703253599
2251,102576.61378128792
2252,170383.2884459364
2253,155346.4302017368
2254,180875.1158030012
2255,183026.84298141085
2256,185447.1087158505
2257,196700.33403545286
2258,172190.22181726183
2259,179508.65509906245
2260,163896.2566577036
2261,183577.80884847912
2262,212867.00568654525
2263,346791.71962814627
2264,446181.2672556755
2265,176658.9716295637
2266,281652.7166547976
2267,389069.20766747615
2268,370716.00295165076
2269,149451.8732272961
2270,197211.853021142
2271,228732.37861569072
2272,210737.3906454738
2273,157087.49650102295
2274,175753.68089657417
2275,169332.32376981905
2276,181863.54287631423
2277,170978.15163761354
2278,150563.7566907361
2279,135240.31480798466
2280,121572.8042221077
2281,154094.99829604063
2282,168542.7609951923
2283,93672.20642564005
2284,115310.74902305205
2285,155983.4151824049
2286,127978.58809277072
2287,349432.4359885352
2288,271799.50296131865
2289,354016.8585383467
2290,443667.3434832494
2291,321273.1059557391
2292,420600.8415476888
2293,472310.92549337976
2294,379928.9683254246
2295,421006.3683958095
2296,289566.2231715119
2297,278087.13217440166
2298,319921.98965898925
2299,346425.68701713753
2300,335384.93957406026
2301,275563.376576624
2302,243786.83444260238
2303,235458.56584791085
2304,247845.69799443736
2305,179456.96083424136
2306,179921.07621552836
2307,173591.8858742042
2308,216321.61792873318
2309,271762.4682141385
2310,204867.11841400145
2311,192121.4588992498
2312,178898.02878972507
2313,181455.0965492314
2314,163949.93704871452
2315,175562.62357887859
2316,171522.0094110112
2317,171825.17120629578
2318,175957.81862205267
2319,175682.6196201503
2320,177264.8681396907
2321,229405.94458772402
2322,171213.22823579155
2323,188264.74437377037
2324,162984.87019818136
2325,209248.81854421366
2326,159107.17444728687
2327,208576.42279790228
2328,224592.26646569755
2329,180610.93826449444
2330,181111.04970307372
2331,368068.07098471955
2332,372903.07579567144
2333,316486.5311611248
2334,254054.3042623729
2335,270369.01623130584
2336,325867.49470576795
2337,197250.368757173
2338,271670.4955175636
2339,224407.03714287165
2340,412824.3655592128
2341,210754.4727936569
2342,222640.93367037145
2343,221590.78495298343
2344,234550.58568458277
2345,247341.30944995442
2346,197289.96236976594
2347,188659.10259596602
2348,230168.01144737835
2349,167605.45072955845
2350,290890.7701569768
2351,261246.7587954384
2352,263972.78493507585
2353,240680.84764829878
2354,131893.06376636826
2355,156054.15909821424
2356,152287.4649629385
2357,200330.25659136067
2358,186284.962051413
2359,134743.98558637928
2360,116936.89618245426
2361,141554.36311674208
2362,269201.2849690392
2363,143267.7858797514
2364,157165.48080485206
2365,214840.9677932935
2366,175471.78836023415
2367,195700.57725747692
2368,199859.41631717313
2369,206651.4581551332
2370,170427.3150847943
2371,169725.73836534892
2372,191564.79476524945
2373,282893.8813355908
2374,326331.6113340199
2375,223846.83713492576
2376,313912.92817193887
2377,361040.77756067866
2378,135756.72357056206
2379,184185.27341657248
2380,137514.31409877847
2381,157644.1770450881
2382,210538.7186580684
2383,206135.136194187
2384,235215.91111052487
2385,147474.48094919985
2386,137598.91467873662
2387,133612.00193472346
2388,101032.07430334797
2389,133382.2835675556
2390,148199.18647855415
2391,140412.2298839072
2392,115616.69062564653
2393,159134.5235624038
2394,147923.1935546484
2395,185268.98699073083
2396,153468.54766638883
2397,211490.9596577166
2398,132141.01312502613
2399,56802.280743208146
2400,62453.732874783615
2401,107732.38576711141
2402,136124.36417013707
2403,131363.22589785542
2404,159875.07267092916
2405,161441.70105925837
2406,139725.8980553087
2407,127856.63042127909
2408,139844.3700495986
2409,137687.23507234093
2410,167307.9756526619
2411,120121.22045007444
2412,151655.63386330553
2413,135664.84681484866
2414,138330.52021064016
2415,133830.39018472444
2416,128569.02959029237
2417,128294.16401180427
2418,129816.5118351345
2419,125547.73245174221
2420,137071.3395104727
2421,153571.16656139973
2422,115117.63116420012
2423,114434.09621673971
2424,145311.84709311387
2425,177790.43316213312
2426,132466.0040764422
2427,139823.4098524028
2428,174018.21483499874
2429,116023.48358883803
2430,127062.26958538046
2431,108122.2388902223
2432,143438.8176274309
2433,149112.78086973674
2434,142816.34176655076
2435,156555.37979705597
2436,98470.3860538996
2437,114336.76130169099
2438,122972.60845506261
2439,112115.9412203096
2440,121923.86721493947
2441,97721.51641140305
2442,102822.48320871072
2443,121583.34338824582
2444,135066.59086330349
2445,86449.52477055836
2446,124568.91879603032
2447,186787.28035341017
2448,137072.21587261313
2449,95039.37187455437
2450,134623.1758906286
2451,131524.25659894323
2452,206314.30102564304
2453,86681.19709087559
2454,127326.95077131322
2455,122543.28494548779
2456,125657.90578302476
2457,118669.23653737339
2458,112303.09760685079
2459,112081.20697364917
2460,124110.33915231825
2461,114534.94903377867
2462,131936.67644820196
2463,124644.89022582604
2464,147422.35147786964
2465,137761.70618059213
2466,113791.1539644145
2467,146136.3421654889
2468,91726.39803498876
2469,82519.88909397117
2470,188727.88828883923
2471,180468.8540937064
2472,157305.27278227432
2473,106962.88636592461
2474,76282.78630718941
2475,237560.08445534992
2476,120529.01072036363
2477,126174.56581146065
2478,160721.7004906349
2479,114336.02631858531
2480,143036.21358678333
2481,130713.05962547117
2482,134860.83794145926
2483,117061.68669975133
2484,126018.43287869464
2485,129345.08880430702
2486,159850.02226080757
2487,177023.62230118827
2488,156055.9618351849
2489,152421.5031366235
2490,158992.62041979138
2491,90231.74745774831
2492,179216.2988809197
2493,144978.2050735133
2494,154686.04388580925
2495,99789.27930817052
2496,243117.76499563712
2497,158173.63637715852
2498,115067.82163789906
2499,97135.4929698433
2500,140488.5180093882
2501,138398.68690482638
2502,148273.07067558682
2503,92320.0299042548
2504,178706.22558729758
2505,227413.1073208197
2506,258245.51299787802
2507,281244.59264945425
2508,253684.97178164325
2509,219723.59035608586
2510,219715.00719030207
2511,183109.461038709
2512,211916.61513455582
2513,223971.1408528233
2514,225180.02219347836
2515,160611.53166994694
2516,156639.80719750578
2517,132439.55545191266
2518,147067.8506864598
2519,235282.19056612407
2520,205541.55633698957
2521,199091.46957983403
2522,221719.76869417244
2523,125187.13528668466
2524,141039.3941374734
2525,140059.055735651
2526,142952.0009865597
2527,118442.93944631141
2528,126584.55020777113
2529,137627.53000658867
2530,129528.8647136896
2531,253105.66329457687
2532,232541.97153723266
2533,206032.10339016677
2534,234343.1229655169
2535,308951.0569525867
2536,231727.4075003702
2537,229828.12632758557
2538,181755.19716539636
2539,188668.04229850782
2540,163989.38994200793
2541,182055.54386899178
2542,171054.1645636169
2543,132270.95365310583
2544,130378.3697615317
2545,143708.58476198922
2546,144461.28267429152
2547,134896.78821324583
2548,151130.36187890315
2549,161971.82799575984
2550,578611.4583619613
2551,131493.87269728747
2552,125427.47625864962
2553,74120.4822388718
2554,120752.30830467204
2555,117096.78269561725
2556,108016.80223068118
2557,117799.92785915664
2558,151023.66479902642
2559,135894.51509029866
2560,141429.12782178094
2561,115452.96677288925
2562,141064.0913101009
2563,149438.89941809652
2564,191607.93858325272
2565,130335.7327386578
2566,160474.61237536985
2567,127870.01177037692
2568,174050.65493765142
2569,193314.1997033227
2570,122321.74285291714
2571,181680.86467786648
2572,158160.24465792198
2573,222365.58822797844
2574,246932.66547332372
2575,128351.88472858789
2576,116421.57292744431
2577,163366.9360647588
2578,82903.13972722406
2579,68670.47575687458
2580,123731.82304746174
2581,119790.58403109982
2582,110029.55030878121
2583,306430.8507246452
2584,158061.39272010888
2585,179257.5212746878
2586,209744.10663796478
2587,194338.11465013959
2588,150564.85771844644
2589,136164.87234331487
2590,225970.98459096462
2591,212324.89859935007
2592,208152.86793766712
2593,246572.8627002206
2594,183880.6524974957
2595,195581.1237836546
2596,324833.4070864902
2597,176529.19629134276
2598,266523.37500517344
2599,314733.13678637566
2600,120921.90058395299
2601,140824.6619586289
2602,83109.20580622811
2603,98929.60245102356
2604,85506.40594692933
2605,77170.06315910634
2606,147997.65685498263
2607,186531.38928469687
2608,202879.53158398566
2609,176969.3837665867
2610,111407.45786182446
2611,129662.44574163712
2612,144019.595094169
2613,118581.05935433226
2614,123308.7805867641
2615,155021.18021272204
2616,143561.6340169334
2617,185049.99317032035
2618,183670.57841041978
2619,199410.93560774313
2620,175298.96212242788
2621,180125.85806954995
2622,181473.97060644644
2623,249294.43493000712
2624,275471.689756542
2625,307836.7705851274
2626,166915.329481722
2627,171140.82611459767
2628,410177.37744192086
2629,434942.3258893599
2630,339196.9389265062
2631,428527.6142530635
2632,388041.864593846
2633,307547.5774292729
2634,423097.66059431
2635,150486.31595511816
2636,184791.40679803427
2637,174336.48781626482
2638,271492.20439109136
2639,185120.45296684376
2640,151213.35109978222
2641,110680.43710415412
2642,175684.64195477671
2643,101869.59261696738
2644,133673.27529798006
2645,97804.31868062078
2646,97530.01011502273
2647,99699.89335559116
2648,135506.8614819286
2649,146483.09045820392
2650,150474.23348098013
2651,152585.46471248363
2652,421176.9051991077
2653,251054.78807224726
2654,249940.51403077293
2655,398722.8528665359
2656,301250.556609386
2657,330851.7953419624
2658,300317.11845403723
2659,288592.45408658555
2660,329510.5692223798
2661,335514.4038985791
2662,371419.7372490366
2663,275890.9966726498
2664,260513.8374993047
2665,313095.59686175344
2666,258237.98747552393
2667,172307.04858037067
2668,180287.30038901855
2669,167250.15396631157
2670,276285.4442712602
2671,178529.09349103906
2672,177599.56638559073
2673,190194.0225133677
2674,210584.25046600265
2675,167620.52382842047
2676,186393.3981105061
2677,182390.55155117883
2678,260442.57724342763
2679,255635.66538453018
2680,275302.3896671395
2681,385626.5164625855
2682,324923.810234032
2683,411750.1345668405
2684,311837.4421905812
2685,303578.241109516
2686,257588.84237181742
2687,296743.843441137
2688,216544.16651091215
2689,197508.07172267776
2690,460246.5334049216
2691,187074.51356858548
2692,140187.72676817156
2693,188617.16489684978
2694,127331.28453303478
2695,187196.45884369838
2696,185790.51824009477
2697,184318.17189036438
2698,185314.64600660987
2699,175384.56689560952
2700,163193.87177934882
2701,145367.03273013068
2702,114345.83065051882
2703,122588.50215591936
2704,145494.9053084786
2705,128090.97548138171
2706,116894.18453074245
2707,128122.60808298286
2708,142145.92296780317
2709,110656.0246721444
2710,124300.75531823166
2711,267577.14132732525
2712,369918.28449185845
2713,169257.46088106942
2714,147410.4627612628
2715,174563.17209679328
2716,138683.22206682313
2717,151278.6203814965
2718,228558.7441137025
2719,163437.51745154674
2720,164080.33473867984
2721,141413.5091138113
2722,168738.03847227368
2723,137647.4790219905
2724,131900.36222657873
2725,136942.92451497354
2726,145405.91317108477
2727,186831.36793182266
2728,171339.8023353832
2729,155061.85919939858
2730,146597.04384103193
2731,119457.39788446929
2732,129437.35691238541
2733,159010.33196420522
2734,147745.97365365797
2735,135253.39330997443
